NEName,NeType,CollectTime,Interval,RegAtt,RegSucc,RegFail,InvAtt,InvSucc,InvFail,Rsp4xx,Rsp5xx,Rsp6xx,ActSess,SetupTime,CpuLoad,MemLoad,MsgRx,MsgTx
IMS-CSCF-A02,S_CSCF,20260605163000,5,2119,2099,20,1312,1298,14,26,6,2,4541,145.87,43.2,47.7,21381,20324
IMS-CSCF-A02,S_CSCF,20260605163500,5,2143,2099,44,1326,1299,27,55,13,3,4592,128.5,45.38,46.78,21260,19797
IMS-CSCF-A02,S_CSCF,20260605164000,5,2030,1979,51,1256,1241,15,53,11,2,4350,135.05,41.58,48.61,20483,18438
IMS-CSCF-A02,S_CSCF,20260605164500,5,2096,2069,27,1298,1273,25,40,9,3,4493,134.76,45.02,47.88,21535,19823
IMS-CSCF-A02,S_CSCF,20260605165000,5,2190,2179,11,1355,1338,17,22,5,1,4693,152.65,46.65,48.62,21996,21067
IMS-CSCF-A02,S_CSCF,20260605165500,5,2205,2151,54,1365,1343,22,60,14,2,4726,145.81,45.64,46.2,22662,20811
IMS-CSCF-A02,S_CSCF,20260605170000,5,2190,2126,64,1355,1324,31,72,18,5,4693,141.87,46.62,51.13,22559,21003
IMS-CSCF-A02,S_CSCF,20260605170500,5,2271,2235,36,1405,1385,20,45,9,2,4866,144.32,45.43,48.96,23272,21299
IMS-CSCF-A02,S_CSCF,20260605171000,5,2260,2230,30,1399,1378,21,41,9,1,4843,144.68,47.23,49.73,22118,20649
IMS-CSCF-A02,S_CSCF,20260605171500,5,2234,2206,28,1383,1374,9,28,7,2,4789,137.25,44.07,47.82,23140,20274
IMS-CSCF-A02,S_CSCF,20260605172000,5,2304,2246,58,1426,1388,38,77,16,3,4939,144.99,46.71,51.16,22533,22276
IMS-CSCF-A02,S_CSCF,20260605172500,5,2274,2262,12,1407,1376,31,34,7,2,4873,146.48,46.55,49.41,22913,20853
IMS-CSCF-A02,S_CSCF,20260605173000,5,2380,2328,52,1473,1457,16,52,13,3,5100,136.29,46.53,50.07,24481,21923
IMS-CSCF-A02,S_CSCF,20260605173500,5,2302,2273,29,1425,1407,18,36,9,2,4934,142.6,46.75,49.0,23232,21433
IMS-CSCF-A02,S_CSCF,20260605174000,5,2548,2492,56,1577,1533,44,75,19,6,5460,148.2,49.74,51.25,25121,24418
IMS-CSCF-A02,S_CSCF,20260605174500,5,2531,2489,42,1567,1549,18,49,10,1,5425,156.73,51.54,49.68,24598,23509
IMS-CSCF-A02,S_CSCF,20260605175000,5,2421,2387,34,1499,1460,39,55,14,4,5189,145.22,48.67,49.89,25040,22109
IMS-CSCF-A02,S_CSCF,20260605175500,5,2385,2331,54,1477,1465,12,51,12,3,5112,147.39,46.72,52.89,24529,22181
IMS-CSCF-A02,S_CSCF,20260605180000,5,2513,2464,49,1555,1539,16,51,11,3,5385,134.92,47.04,52.03,25632,24324
IMS-CSCF-A02,S_CSCF,20260605180500,5,2603,2590,13,1611,1596,15,21,5,2,5579,147.72,46.32,53.51,25738,24147
IMS-CSCF-A02,S_CSCF,20260605181000,5,2590,2514,76,1603,1557,46,97,21,4,5551,143.45,50.22,52.37,25869,23571
IMS-CSCF-A02,S_CSCF,20260605181500,5,2588,2541,47,1602,1577,25,57,13,2,5547,141.41,47.59,49.85,26479,23592
IMS-CSCF-A02,S_CSCF,20260605182000,5,2437,2399,38,1509,1482,27,50,13,2,5224,145.61,46.81,49.49,24157,23594
IMS-CSCF-A02,S_CSCF,20260605182500,5,2635,2587,48,1631,1616,15,51,11,1,5646,142.38,48.86,52.68,26982,24850
IMS-CSCF-A02,S_CSCF,20260605183000,5,2655,2581,74,1643,1623,20,75,17,2,5689,130.01,52.61,53.11,25863,24431
IMS-CSCF-A02,S_CSCF,20260605183500,5,2564,2508,56,1587,1547,40,72,19,5,5494,146.8,54.32,51.73,25610,24596
IMS-CSCF-A02,S_CSCF,20260605184000,5,2592,2556,36,1604,1586,18,41,10,3,5555,153.78,51.76,50.3,26086,24581
IMS-CSCF-A02,S_CSCF,20260605184500,5,2587,2526,61,1601,1584,17,61,13,4,5545,152.36,49.21,52.57,25344,23718
IMS-CSCF-A02,S_CSCF,20260605185000,5,2835,2807,28,1755,1712,43,56,13,2,6077,150.84,54.49,51.94,29122,26964
IMS-CSCF-A02,S_CSCF,20260605185500,5,2828,2778,50,1750,1723,27,61,14,2,6060,147.17,54.49,51.12,28413,27102
IMS-CSCF-A02,S_CSCF,20260605190000,5,2719,2641,78,1683,1669,14,69,18,5,5826,140.21,52.07,50.32,27261,26058
IMS-CSCF-A02,S_CSCF,20260605190500,5,2687,2636,51,1663,1620,43,74,16,4,5758,136.91,47.58,53.15,26643,24697
IMS-CSCF-A02,S_CSCF,20260605191000,5,2675,2634,41,1656,1646,10,40,9,2,5733,144.45,49.69,51.95,26278,25225
IMS-CSCF-A02,S_CSCF,20260605191500,5,2888,2835,53,1788,1741,47,79,17,4,6189,146.45,53.98,55.94,29137,27629
IMS-CSCF-A02,S_CSCF,20260605192000,5,2616,2560,56,1619,1593,26,62,15,5,5606,154.91,50.73,51.27,25980,25116
IMS-CSCF-A02,S_CSCF,20260605192500,5,2937,2861,76,1818,1789,29,82,18,5,6294,153.5,52.34,53.3,29454,28100
IMS-CSCF-A02,S_CSCF,20260605193000,5,2701,2655,46,1672,1631,41,66,17,4,5788,134.74,52.11,52.37,27459,25003
IMS-CSCF-A02,S_CSCF,20260605193500,5,2811,2731,80,1740,1704,36,88,21,7,6023,141.12,54.08,55.27,28606,26751
IMS-CSCF-A02,S_CSCF,20260605194000,5,2929,2873,56,1813,1804,9,52,11,2,6277,153.41,55.39,51.48,29263,27127
IMS-CSCF-A02,S_CSCF,20260605194500,5,2697,2643,54,1669,1622,47,77,18,6,5780,155.05,53.74,53.49,27322,24860
IMS-CSCF-A02,S_CSCF,20260605195000,5,2766,2749,17,1712,1690,22,30,7,2,5927,150.87,52.86,49.82,28202,26157
IMS-CSCF-A02,S_CSCF,20260605195500,5,2701,2648,53,1672,1650,22,59,13,3,5788,141.59,50.91,52.48,27140,24822
IMS-CSCF-A02,S_CSCF,20260605200000,5,2735,2702,33,1693,1672,21,42,10,2,5862,143.92,55.57,54.29,28155,25757
IMS-CSCF-A02,S_CSCF,20260605200500,5,2656,2602,54,1644,1626,18,57,14,1,5691,146.22,52.21,51.14,26908,24626
IMS-CSCF-A02,S_CSCF,20260605201000,5,2781,2741,40,1722,1689,33,57,12,4,5961,147.39,49.46,53.56,28103,26259
IMS-CSCF-A02,S_CSCF,20260605201500,5,2863,2796,67,1772,1729,43,88,19,3,6135,155.79,51.97,53.93,29040,26375
IMS-CSCF-A02,S_CSCF,20260605202000,5,2869,2800,69,1776,1758,18,68,17,2,6149,143.8,55.64,54.82,28885,27465
IMS-CSCF-A02,S_CSCF,20260605202500,5,2708,2667,41,1676,1654,22,51,10,2,5803,147.33,51.99,54.05,26705,25086
IMS-CSCF-A02,S_CSCF,20260605203000,5,2769,2745,24,1714,1692,22,36,9,1,5934,143.44,54.69,54.05,27180,25453
IMS-CSCF-A02,S_CSCF,20260605203500,5,2721,2687,34,1684,1660,24,44,11,3,5831,142.14,51.6,54.9,27565,26108
IMS-CSCF-A02,S_CSCF,20260605204000,5,2895,2833,62,1792,1780,12,59,13,2,6203,144.27,54.53,51.15,29033,28008
IMS-CSCF-A02,S_CSCF,20260605204500,5,2644,2580,64,1637,1593,44,83,20,5,5667,161.39,53.85,47.8,26350,24971
IMS-CSCF-A02,S_CSCF,20260605205000,5,2550,2515,35,1578,1531,47,66,14,2,5464,154.6,48.62,50.3,24822,23376
IMS-CSCF-A02,S_CSCF,20260605205500,5,2543,2525,18,1574,1548,26,34,8,2,5449,152.65,50.35,52.16,25444,24362
IMS-CSCF-A02,S_CSCF,20260605210000,5,2588,2569,19,1602,1556,46,49,12,4,5547,144.42,44.88,52.97,25258,24466
IMS-CSCF-A02,S_CSCF,20260605210500,5,2571,2524,47,1591,1568,23,53,13,4,5509,144.71,49.69,51.72,26239,24666
IMS-CSCF-A02,S_CSCF,20260605211000,5,2528,2464,64,1564,1527,37,78,20,3,5417,129.66,49.36,50.18,26024,23092
IMS-CSCF-A02,S_CSCF,20260605211500,5,2471,2414,57,1530,1513,17,57,13,4,5296,142.92,48.32,50.34,25445,22621
IMS-CSCF-A02,S_CSCF,20260605212000,5,2521,2487,34,1560,1552,8,32,8,2,5402,151.83,47.07,52.39,24596,24369
IMS-CSCF-A02,S_CSCF,20260605212500,5,2467,2449,18,1527,1506,21,30,7,2,5287,135.98,48.49,52.49,24293,22416
IMS-CSCF-A02,S_CSCF,20260605213000,5,2314,2272,42,1432,1395,37,60,14,5,4960,146.96,49.82,51.3,23719,21487
IMS-CSCF-A02,S_CSCF,20260605213500,5,2413,2374,39,1494,1467,27,52,11,3,5172,145.02,47.15,48.67,24321,22890
IMS-CSCF-A02,S_CSCF,20260605214000,5,2308,2244,64,1429,1388,41,84,19,2,4946,138.32,47.2,50.27,23204,21501
IMS-CSCF-A02,S_CSCF,20260605214500,5,2399,2356,43,1485,1461,24,53,11,3,5140,134.0,46.14,52.75,24543,21917
IMS-CSCF-A02,S_CSCF,20260605215000,5,2248,2224,24,1391,1357,34,44,11,3,4817,151.33,43.99,49.38,22271,21278
IMS-CSCF-A02,S_CSCF,20260605215500,5,2341,2281,60,1449,1420,29,72,15,2,5016,132.87,47.48,49.3,23951,22127
IMS-CSCF-A02,S_CSCF,20260605220000,5,2263,2228,35,1401,1381,20,42,10,3,4851,147.51,43.37,47.59,22046,21934
IMS-CSCF-A02,S_CSCF,20260605220500,5,2212,2187,25,1369,1333,36,48,10,3,4742,134.73,45.18,49.37,22078,20921
IMS-CSCF-A02,S_CSCF,20260605221000,5,2178,2129,49,1348,1323,25,58,13,3,4667,145.97,46.03,48.34,21267,20103
IMS-CSCF-A02,S_CSCF,20260605221500,5,2134,2084,50,1321,1314,7,46,10,1,4574,139.78,41.89,50.73,21961,19725
IMS-CSCF-A02,S_CSCF,20260605222000,5,2092,2057,35,1295,1286,9,34,8,2,4484,146.93,47.53,47.72,20991,20042
IMS-CSCF-A02,S_CSCF,20260605222500,5,2027,2004,23,1255,1227,28,41,9,1,4344,145.75,43.27,49.42,19776,19207
IMS-CSCF-A02,S_CSCF,20260605223000,5,2003,1949,54,1240,1218,22,57,15,4,4293,131.36,45.13,48.42,19924,18948
IMS-CSCF-A02,S_CSCF,20260605223500,5,2016,1974,42,1248,1240,8,37,10,3,4321,136.57,43.78,49.32,20889,18665
IMS-CSCF-A02,S_CSCF,20260605224000,5,1943,1901,42,1203,1174,29,54,13,4,4164,131.34,43.57,47.02,20110,18076
IMS-CSCF-A02,S_CSCF,20260605224500,5,1884,1857,27,1166,1150,16,34,8,1,4039,136.62,40.14,47.45,18559,17298
IMS-CSCF-A02,S_CSCF,20260605225000,5,1889,1833,56,1169,1146,23,64,13,2,4049,148.04,38.75,49.03,19293,17531
IMS-CSCF-A02,S_CSCF,20260605225500,5,1845,1805,40,1142,1128,14,43,10,1,3953,142.32,43.18,48.04,18727,17832
IMS-CSCF-A02,S_CSCF,20260605230000,5,1848,1817,31,1144,1116,28,46,12,1,3962,133.51,37.93,46.17,18913,17032
IMS-CSCF-A02,S_CSCF,20260605230500,5,1888,1852,36,1168,1152,16,41,10,1,4045,133.18,39.0,47.81,18345,17882
IMS-CSCF-A02,S_CSCF,20260605231000,5,1665,1644,21,1031,1024,7,22,5,1,3569,120.22,38.77
IMS-CSCF-A02,S_CSCF,20260605231500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A02,S_CSCF,20260605232000,5,1706,1661,45,1056,1039,17,47,12,3,3656,128.71,40.55,46.38,16975,15816
IMS-CSCF-A02,S_CSCF,20260605232500,5,1711,1673,38,1059,1031,28,51,11,4,3668,128.16,36.82,45.62,16621,15936
IMS-CSCF-A02,S_CSCF,20260605233000,5,1676,1643,33,1037,1016,21,42,10,2,3593,134.05,38.98,48.7,16893,15469
IMS-CSCF-A02,S_CSCF,20260605233500,5,1558,1528,30,964,957,7,28,7,2,3339,134.19,34.49,46.02,15987,15098
IMS-CSCF-A02,S_CSCF,20260605234000,5,1491,1460,31,923,905,18,39,9,1,3196,136.57,37.41,46.18,14688,13790
IMS-CSCF-A02,S_CSCF,20260605234500,5,1490,1477,13,922,895,27,31,7,2,3194,134.1,36.06,45.93,14818,13517
IMS-CSCF-A02,S_CSCF,20260605235000,5,1442,1421,21,892,867,25,35,9,2,3090,136.15,35.34,45.27,14257,13721
IMS-CSCF-A02,S_CSCF,20260605235500,5,1460,1422,38,904,895,9,36,9,2,3130,133.09,35.11,44.2,14916,14085
