NEName,NeType,CollectTime,Interval,RegAtt,RegSucc,RegFail,InvAtt,InvSucc,InvFail,Rsp4xx,Rsp5xx,Rsp6xx,ActSess,SetupTime,CpuLoad,MemLoad,MsgRx,MsgTx
IMS-CSCF-A01,P_CSCF,20260604162500,5,2814,2778,36,1742,1692,50,66,16,4,6031,158.85,53.31,54.66,28972,26199
IMS-CSCF-A01,P_CSCF,20260604163000,5,3001,2917,84,1857,1807,50,108,23,3,6431,140.61,50.63,53.39,29752,27405
IMS-CSCF-A01,P_CSCF,20260604163500,5,2939,2876,63,1819,1786,33,74,16,6,6299,168.04,56.57,53.56,30015,27411
IMS-CSCF-A01,P_CSCF,20260604164000,5,3080,3021,59,1907,1872,35,73,18,3,6601,158.55,55.7,54.34,30525,29033
IMS-CSCF-A01,P_CSCF,20260604164500,5,2968,2946,22,1837,1786,51,58,12,3,6361,150.6,53.03,55.2,30464,28432
IMS-CSCF-A01,P_CSCF,20260604165000,5,2939,2893,46,1819,1798,21,53,12,2,6298,147.45,49.81,52.66,30185,28241
IMS-CSCF-A01,P_CSCF,20260604165000,5,2939,2893,46,1819,1798,21,53,12,2,6298,147.45,49.81,52.66,30185,28241
IMS-CSCF-A01,P_CSCF,20260604165500,5,3124,3074,50,1934,1885,49,76,19,4,6695,150.12,56.98
IMS-CSCF-A01,P_CSCF,20260604170000,5,3119,3036,83,1930,1916,14,75,17,5,6683,151.59,59.04,56.71,31094,29419
IMS-CSCF-A01,P_CSCF,20260604170500,5,3112,3083,29,1927,1910,17,35,8,3,6670,152.26,53.1,54.28,31046,29974
IMS-CSCF-A01,P_CSCF,20260604171000,5,3010,2957,53,1863,1825,38,68,18,5,6450,154.41,55.12,52.93,30304,27859
IMS-CSCF-A01,P_CSCF,20260604171500,5,3197,3170,27,1979,1964,15,32,8,2,6851,139.42,55.33,55.81,31163,30535
IMS-CSCF-A01,P_CSCF,20260604172000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMS-CSCF-A01,P_CSCF,20260604172500,5,3288,3213,75,2035,2005,30,85,18,2,7047,165.74,57.75,55.37,32558,31760
IMS-CSCF-A01,P_CSCF,20260604173000,5,3349,3326,23,2073,2053,20,34,7,2,7177,150.17,56.48,56.55,34235,30768
IMS-CSCF-A01,P_CSCF,20260604173500,5,3192,3109,83,1976,1961,15,78,17,3,6842,150.65,57.5,55.35,32346,30319
IMS-CSCF-A01,P_CSCF,20260604174000,5,3243,3215,28,2008,1991,17,35,8,2,6950,139.81,59.05,50.2,31923,30853
IMS-CSCF-A01,P_CSCF,20260604174500,5,3519,3436,83,2178,2137,41,97,21,6,7541,151.32,60.09,56.26,35645,31982
IMS-CSCF-A01,P_CSCF,20260604175000,5,3296,3229,67,2040,2003,37,80,18,6,7063,146.41,62.23,56.48,32209,31894
IMS-CSCF-A01,P_CSCF,20260604175500,5,3480,3429,51,2154,2128,26,61,13,3,7458,151.99,64.23,56.01,35323,31839
IMS-CSCF-A01,P_CSCF,20260604180000,5,3357,3265,92,2078,2027,51,107,28,8,7195,147.3,58.32,55.18,34348,31880
IMS-CSCF-A01,P_CSCF,20260604180500,5,3491,3442,49,2161,2134,27,57,15,4,7480,138.68,61.02,57.49,34844,31861
IMS-CSCF-A01,P_CSCF,20260604181000,5,3569,3517,52,2209,2165,44,75,16,5,7649,160.73,62.92,56.87,34776,34406
IMS-CSCF-A01,P_CSCF,20260604181500,5,3478,3413,65,2153,2113,40,82,20,3,7453,146.98,62.29,56.95,35515,33435
IMS-CSCF-A01,P_CSCF,20260604182000,5,3382,3344,38,2093,2060,33,55,13,3,7248,156.66,53.71,55.52,33783,31641
IMS-CSCF-A01,P_CSCF,20260604182500,5,3466,3429,37,2146,2118,28,52,11,2,7428,152.82,59.63,57.8,34732,32463
IMS-CSCF-A01,P_CSCF,20260604183000,5,3597,3499,98,2226,2179,47,111,27,7,7707,151.19,57.39,56.24,35711,33316
IMS-CSCF-A01,P_CSCF,20260604183500,5,3580,3482,98,2216,2198,18,90,22,4,7672,142.48,63.58,57.25,37093,33053
IMS-CSCF-A01,P_CSCF,20260604184000,5,3907,3861,46,2418,2358,60,82,20,4,8372,162.72,65.13,59.06,39785,37808
IMS-CSCF-A01,P_CSCF,20260604184500,5,3545,3458,87,2194,2135,59,115,27,4,7597,149.82,58.52,55.79,36076,33429
IMS-CSCF-A01,P_CSCF,20260604185000,5,3808,3776,32,2357,2300,57,69,15,5,8160,155.39,67.51,57.81,37116,35797
IMS-CSCF-A01,P_CSCF,20260604185500,5,3923,3851,72,2429,2405,24,74,19,3,8408,168.56,64.47,57.83,38280,36304
IMS-CSCF-A01,P_CSCF,20260604190000,5,4034,3918,116,2497,2470,27,110,27,6,8645,161.93,68.13,61.87,39958,37168
IMS-CSCF-A01,P_CSCF,20260604190500,5,3803,3766,37,2354,2336,18,43,10,2,8150,154.48,62.05,56.55,39020,36752
IMS-CSCF-A01,P_CSCF,20260604191000,5,3869,3805,64,2395,2375,20,66,15,3,8290,155.96,66.07,59.44,38105,35198
IMS-CSCF-A01,P_CSCF,20260604191500,5,3927,3820,107,2431,2408,23,105,21,4,8416,154.74,63.4,58.24,38749,36295
IMS-CSCF-A01,P_CSCF,20260604192000,5,3559,3525,34,2203,2153,50,64,15,5,7627,154.59,61.94,56.55,36230,34547
IMS-CSCF-A01,P_CSCF,20260604192500,5,3802,3748,54,2353,2295,58,84,22,6,8147,155.03,63.04,58.61,37662,36520
IMS-CSCF-A01,P_CSCF,20260604193000,5,3906,3858,48,2418,2354,64,87,20,5,8371,157.62,67.16,56.63,39947,36279
IMS-CSCF-A01,P_CSCF,20260604193500,5,3928,3908,20,2432,2361,71,73,16,2,8418,150.24,65.1,58.15,39804,37934
IMS-CSCF-A01,P_CSCF,20260604194000,5,4072,4022,50,2521,2504,17,53,13,1,8727,149.76,67.84,62.13,40377,37428
IMS-CSCF-A01,P_CSCF,20260604194500,5,3917,3897,20,2424,2412,12,26,5,1,8393,158.49,66.13,57.31,39442,36533
IMS-CSCF-A01,P_CSCF,20260604195000,5,3632,3611,21,2248,2192,56,58,15,4,7784,165.62,66.02,57.87,36080,34148
IMS-CSCF-A01,P_CSCF,20260604195500,5,3885,3821,64,2405,2350,55,90,22,7,8326,151.22,62.88,58.03,38580,36725
IMS-CSCF-A01,P_CSCF,20260604200000,5,3906,3845,61,2418,2397,21,64,13,5,8370,143.35,61.59,61.22,38886,37328
IMS-CSCF-A01,P_CSCF,20260604200500,5,3848,3801,47,2382,2360,22,54,12,3,8247,159.02,62.97,56.15,38538,36046
IMS-CSCF-A01,P_CSCF,20260604201000,5,3981,3902,79,2464,2395,69,116,28,4,8531,150.36,66.51,61.64,40791,36442
IMS-CSCF-A01,P_CSCF,20260604201500,5,3793,3690,103,2348,2297,51,117,30,7,8129,165.83,62.02,58.3,38522,35309
IMS-CSCF-A01,P_CSCF,20260604202000,5,3708,3603,105,2295,2273,22,98,24,5,7946,168.59,62.89,56.37,36178,34923
IMS-CSCF-A01,P_CSCF,20260604202500,5,3620,3572,48,2241,2204,37,68,15,2,7758,160.07,63.45,55.46,35410,34439
IMS-CSCF-A01,P_CSCF,20260604203000,5,3874,3802,72,2398,2345,53,97,23,5,8301,153.46,63.7,58.72,37681,36620
IMS-CSCF-A01,P_CSCF,20260604203500,5,3590,3505,85,2222,2180,42,96,25,6,7693,154.83,63.64,55.09,35525,34683
IMS-CSCF-A01,P_CSCF,20260604204000,5,3632,3612,20,2248,2198,50,53,13,4,7783,146.75,62.01,58.15,37294,33785
IMS-CSCF-A01,P_CSCF,20260604204500,5,3721,3622,99,2304,2270,34,103,25,5,7975,157.12,66.53,59.64,37358,35019
IMS-CSCF-A01,P_CSCF,20260604205000,5,3613,3552,61,2237,2212,25,64,17,5,7744,157.32,61.04,57.64,36515,33476
IMS-CSCF-A01,P_CSCF,20260604205500,5,3587,3527,60,2220,2196,24,65,16,3,7686,157.44,59.09,58.68,35262,34220
IMS-CSCF-A01,P_CSCF,20260604210000,5,3492,3424,68,2161,2143,18,65,17,4,7483,154.88,59.68,57.22,34469,32192
IMS-CSCF-A01,P_CSCF,20260604210500,5,3437,3416,21,2127,2064,63,65,15,4,7365,160.19,62.76,56.32,34723,32182
IMS-CSCF-A01,P_CSCF,20260604211000,5,3476,3422,54,2152,2138,14,53,13,2,7450,150.54,58.88
IMS-CSCF-A01,P_CSCF,20260604211500,5,3500,3410,90,2166,2114,52,113,23,6,7500,158.12,59.62,56.64,36154,33825
IMS-CSCF-A01,P_CSCF,20260604212000,5,3585,3536,49,2219,2178,41,71,16,3,7684,172.95,64.29,58.76,35502,33368
IMS-CSCF-A01,P_CSCF,20260604212500,5,3406,3331,75,2108,2088,20,76,16,3,7298,162.31,59.32,53.4,35049,31609
IMS-CSCF-A01,P_CSCF,20260604213000,5,3195,3161,34,1978,1919,59,73,16,4,6847,145.85,58.64,54.1,32348,29195
IMS-CSCF-A01,P_CSCF,20260604213500,5,3191,3107,84,1975,1934,41,95,23,7,6837,148.86,58.24,54.17,32722,29223
IMS-CSCF-A01,P_CSCF,20260604214000,5,3422,3337,85,2118,2091,27,89,19,4,7334,147.9,58.88,56.68,35283,32487
IMS-CSCF-A01,P_CSCF,20260604214500,5,3492,3397,95,2161,2109,52,116,27,4,7483,165.92,64.71,54.56,35964,32512
IMS-CSCF-A01,P_CSCF,20260604215000,5,3095,3055,40,1915,1867,48,66,17,5,6632,147.45,57.55,52.84,31825,29590
IMS-CSCF-A01,P_CSCF,20260604215500,5,3329,3263,66,2061,2000,61,100,24,3,7135,146.95,59.38,53.29,32992,31846
IMS-CSCF-A01,P_CSCF,20260604220000,5,3131,3084,47,1938,1913,25,57,12,3,6710,156.91,54.24,54.52,30855,29335
IMS-CSCF-A01,P_CSCF,20260604220500,5,3040,3019,21,1881,1845,36,45,9,3,6514,150.74,60.51,52.86,31415,27707
IMS-CSCF-A01,P_CSCF,20260604221000,5,3140,3074,66,1944,1930,14,63,15,2,6730,157.27,55.72,54.02,30796,30375
IMS-CSCF-A01,P_CSCF,20260604221500,5,3060,3044,16,1894,1858,36,40,9,3,6557,152.53,56.99,55.81,31418,29425
IMS-CSCF-A01,P_CSCF,20260604222000,5,2896,2811,85,1792,1747,45,101,22,7,6206,152.55,53.71,52.72,29704,27879
IMS-CSCF-A01,P_CSCF,20260604222500,5,2849,2805,44,1764,1716,48,71,17,4,6107,144.57,51.38,49.1,28554,25897
IMS-CSCF-A01,P_CSCF,20260604223000,5,2909,2852,57,1801,1789,12,54,13,2,6234,140.76,53.75,52.08,28447,26955
IMS-CSCF-A01,P_CSCF,20260604223500,5,2606,2589,17,1613,1587,26,33,8,2,5584,145.23,48.48,51.97,26182,24333
IMS-CSCF-A01,P_CSCF,20260604224000,5,2852,2814,38,1766,1728,38,61,13,2,6113,145.36,57.48,52.27,28285,26007
IMS-CSCF-A01,P_CSCF,20260604224500,5,2724,2695,29,1686,1636,50,61,16,2,5837,143.15,51.53,51.12,26994,25094
IMS-CSCF-A01,P_CSCF,20260604225000,5,2609,2569,40,1615,1580,35,60,13,2,5592,140.66,49.83,52.46,26241,24958
IMS-CSCF-A01,P_CSCF,20260604225500,5,2666,2622,44,1650,1616,34,61,14,3,5714,135.11,48.87,52.57,27004,25465
IMS-CSCF-A01,P_CSCF,20260604230000,5,2490,2446,44,1541,1511,30,57,13,4,5336,134.06,49.9,50.5,25007,23807
IMS-CSCF-A01,P_CSCF,20260604230500,5,2478,2409,69,1534,1491,43,91,19,2,5311,139.97,45.66,53.39,24746,23277
IMS-CSCF-A01,P_CSCF,20260604231000,5,2426,2412,14,1501,1475,26,31,7,2,5198,148.68,49.19,51.87,24622,23343
IMS-CSCF-A01,P_CSCF,20260604231500,5,2363,2301,62,1462,1447,15,62,13,2,5064,136.99,47.94,51.75,24051,21824
IMS-CSCF-A01,P_CSCF,20260604232000,5,2309,2251,58,1429,1398,31,69,16,4,4948,142.43,45.4,51.39,22682,22349
IMS-CSCF-A01,P_CSCF,20260604232500,5,2188,2126,62,1354,1325,29,73,16,2,4689,145.87,47.55,47.58,22239,19925
IMS-CSCF-A01,P_CSCF,20260604233000,5,2228,2179,49,1379,1363,16,51,11,3,4774,140.82,44.29,48.75,22028,20228
IMS-CSCF-A01,P_CSCF,20260604233500,5,2211,2160,51,1369,1345,24,59,14,2,4738,140.34,46.28,48.64,21639,20231
IMS-CSCF-A01,P_CSCF,20260604234000,5,2188,2157,31,1354,1327,27,47,10,1,4689,131.62,48.96,49.31,22112,20800
IMS-CSCF-A01,P_CSCF,20260604234500,5,2172,2118,54,1344,1317,27,62,15,4,4654,137.4,44.21,49.04,22388,20544
IMS-CSCF-A01,P_CSCF,20260604235000,5,2172,2144,28,1344,1325,19,37,8,2,4655,141.36,45.8,50.4,21270,20282
IMS-CSCF-A01,P_CSCF,20260604235500,5,1961,1905,56,1213,1186,27,66,15,2,4202,140.21,44.15,50.96,19790,18202
