NEName,NeType,CollectTime,Interval,RegAtt,RegSucc,RegFail,InvAtt,InvSucc,InvFail,Rsp4xx,Rsp5xx,Rsp6xx,ActSess,SetupTime,CpuLoad,MemLoad,MsgRx,MsgTx
IMS-CSCF-A02,S_CSCF,20260602164000,5,2093,2045,48,1295,1266,29,59,13,5,4485,128.78,43.48,49.26,20469,20092
IMS-CSCF-A02,S_CSCF,20260602164500,5,2177,2159,18,1348,1325,23,31,8,2,4666,150.44,45.53
IMS-CSCF-A02,S_CSCF,20260602165000,5,2162,2116,46,1338,1323,15,49,10,2,4634,130.73,44.95,49.29,22078,20282
IMS-CSCF-A02,S_CSCF,20260602165500,5,2194,2141,53,1358,1320,38,72,16,3,4703,141.06,45.11,51.53,21357,20714
IMS-CSCF-A02,S_CSCF,20260602170000,5,2180,2142,38,1349,1322,27,52,11,2,4671,137.6,44.45,49.49,21996,19776
IMS-CSCF-A02,S_CSCF,20260602170500,5,2224,2179,45,1377,1362,15,48,11,1,4767,139.64,47.47,51.31,22708,20192
IMS-CSCF-A02,S_CSCF,20260602171000,5,2253,2236,17,1395,1372,23,31,7,2,4829,135.01,45.95,50.59,21910,21383
IMS-CSCF-A02,S_CSCF,20260602171500,5,2351,2283,68,1455,1443,12,64,14,2,5038,142.01,49.92,50.68,22883,22252
IMS-CSCF-A02,S_CSCF,20260602172000,5,2389,2355,34,1479,1467,12,35,8,3,5120,147.19,47.83,49.88,24105,22197
IMS-CSCF-A02,S_CSCF,20260602172500,5,2368,2299,69,1466,1441,25,74,17,3,5075,136.42,41.68,53.03,24503,21612
IMS-CSCF-A02,S_CSCF,20260602173000,5,2262,2230,32,1400,1385,15,37,8,2,4848,137.28,45.5,49.2,23348,21461
IMS-CSCF-A02,S_CSCF,20260602173500,5,2493,2422,71,1543,1503,40,88,19,4,5342,151.23,48.35,53.1,24696,22838
IMS-CSCF-A02,S_CSCF,20260602174000,5,2528,2510,18,1565,1550,15,26,6,1,5417,154.13,49.06,51.48,25654,24169
IMS-CSCF-A02,S_CSCF,20260602174500,5,2381,2356,25,1474,1446,28,42,9,2,5102,147.33,46.09,51.36,24240,22760
IMS-CSCF-A02,S_CSCF,20260602175000,5,2387,2360,27,1477,1455,22,37,10,2,5115,138.7,46.71,52.24,23724,22057
IMS-CSCF-A02,S_CSCF,20260602175500,5,2474,2453,21,1532,1517,15,29,6,1,5303,142.18,50.0,48.58,24683,23838
IMS-CSCF-A02,S_CSCF,20260602180000,5,2419,2366,53,1497,1487,10,50,12,1,5183,146.5,47.69,49.36,23551,23364
IMS-CSCF-A02,S_CSCF,20260602180500,5,2550,2514,36,1578,1548,30,53,11,2,5465,139.29,49.74,50.84,25631,23882
IMS-CSCF-A02,S_CSCF,20260602181000,5,2507,2473,34,1552,1518,34,53,12,3,5373,136.95,49.59,50.5,25788,23185
IMS-CSCF-A02,S_CSCF,20260602181500,5,2510,2444,66,1554,1509,45,87,21,3,5380,151.44,49.27,49.34,25675,23317
IMS-CSCF-A02,S_CSCF,20260602182000,5,2628,2600,28,1627,1599,28,42,11,3,5633,149.67,48.6,49.99,26989,24030
IMS-CSCF-A02,S_CSCF,20260602182500,5,2536,2488,48,1570,1554,16,49,11,4,5435,152.6,49.35,50.11,25428,24247
IMS-CSCF-A02,S_CSCF,20260602183000,5,2707,2682,25,1676,1658,18,33,8,2,5802,149.68,47.89,52.29,27177,25457
IMS-CSCF-A02,S_CSCF,20260602183500,5,2597,2570,27,1607,1584,23,39,9,2,5565,149.83,50.67,50.76,26709,23660
IMS-CSCF-A02,S_CSCF,20260602184000,5,2614,2582,32,1618,1589,29,47,12,2,5602,145.87,50.9,53.03,25501,24003
IMS-CSCF-A02,S_CSCF,20260602184500,5,2657,2614,43,1645,1596,49,71,17,4,5694,142.87,49.94,51.22,25994,24354
IMS-CSCF-A02,S_CSCF,20260602185000,5,2699,2660,39,1671,1653,18,47,9,1,5785,156.58,51.43,50.78,27574,25431
IMS-CSCF-A02,S_CSCF,20260602185500,5,2686,2645,41,1663,1622,41,64,14,4,5756,147.31,50.66,49.82,27363,25329
IMS-CSCF-A02,S_CSCF,20260602190000,5,2620,2599,21,1622,1596,26,36,9,2,5614,133.74,52.05,53.06,26553,25224
IMS-CSCF-A02,S_CSCF,20260602190500,5,2890,2825,65,1789,1769,20,67,14,4,6192,156.15,51.4,52.62,28792,26499
IMS-CSCF-A02,S_CSCF,20260602191000,5,2810,2750,60,1739,1703,36,78,16,2,6022,143.1,51.27,54.02,28529,26819
IMS-CSCF-A02,S_CSCF,20260602191500,5,2747,2726,21,1700,1652,48,54,13,2,5887,143.65,49.56,52.7,28007,26113
IMS-CSCF-A02,S_CSCF,20260602192000,5,2678,2633,45,1657,1620,37,65,15,2,5739,148.57,49.25,51.73,27426,25527
IMS-CSCF-A02,S_CSCF,20260602192500,5,2708,2670,38,1676,1642,34,55,14,3,5804,133.72,48.92,49.51,26784,24853
IMS-CSCF-A02,S_CSCF,20260602193000,5,2753,2695,58,1704,1688,16,59,13,2,5899,144.16,51.55,53.81,27096,26069
IMS-CSCF-A02,S_CSCF,20260602193500,5,2700,2629,71,1671,1633,38,83,21,5,5787,136.8,53.79,51.13,26986,25833
IMS-CSCF-A02,S_CSCF,20260602194000,5,2822,2797,25,1747,1720,27,40,9,3,6048,146.26,52.16,52.01,28583,25595
IMS-CSCF-A02,S_CSCF,20260602194500,5,2770,2728,42,1715,1686,29,56,13,2,5937,138.73,53.32,52.5,27657,26415
IMS-CSCF-A02,S_CSCF,20260602195000,5,2809,2790,19,1739,1702,37,42,11,3,6020,136.61,51.03,52.45,27896,26277
IMS-CSCF-A02,S_CSCF,20260602195000,5,2809,2790,19,1739,1702,37,42,11,3,6020,136.61,51.03,52.45,27896,26277
IMS-CSCF-A02,S_CSCF,20260602195500,5,2720,2652,68,1684,1641,43,86,19,6,5829,159.03,55.82,54.06,26950,26197
IMS-CSCF-A02,S_CSCF,20260602200000,5,2654,2577,77,1643,1621,22,75,19,5,5687,156.39,52.94,51.2,26259,25623
IMS-CSCF-A02,S_CSCF,20260602200500,5,2855,2814,41,1767,1749,18,47,10,2,6118,145.22,54.41,55.98,27836,26733
IMS-CSCF-A02,S_CSCF,20260602201000,5,2840,2797,43,1758,1707,51,73,16,5,6086,145.28,56.16,49.99,28436,26523
IMS-CSCF-A02,S_CSCF,20260602201500,5,2564,2504,60,1587,1570,17,60,14,3,5495,143.71,49.76,49.91,26333,24214
IMS-CSCF-A02,S_CSCF,20260602202000,5,2870,2798,72,1777,1762,15,67,17,3,6151,144.23,53.78,52.97,28081,27287
IMS-CSCF-A02,S_CSCF,20260602202500,5,2691,2633,58,1666,1631,35,72,16,5,5768,136.75,53.57,52.81,27231,25421
IMS-CSCF-A02,S_CSCF,20260602203000,5,2709,2683,26,1677,1638,39,49,13,3,5806,152.72,52.28,51.7,26690,24777
IMS-CSCF-A02,S_CSCF,20260602203500,5,2892,2845,47,1790,1737,53,76,18,6,6197,145.02,55.12,53.02,29867,26474
IMS-CSCF-A02,S_CSCF,20260602204000,5,2603,2578,25,1611,1591,20,36,7,2,5578,139.32,48.29,53.05,25574,23888
IMS-CSCF-A02,S_CSCF,20260602204500,5,2702,2654,48,1673,1626,47,75,16,4,5792,149.53,51.06,47.56,27024,25759
IMS-CSCF-A02,S_CSCF,20260602205000,5,2648,2618,30,1639,1627,12,34,7,1,5675,141.86,49.34,49.86,27128,25554
IMS-CSCF-A02,S_CSCF,20260602205500,5,2617,2547,70,1620,1607,13,63,16,4,5609,139.15,52.08,50.76,25446,24253
IMS-CSCF-A02,S_CSCF,20260602210000,5,2459,2404,55,1522,1482,40,75,17,3,5269,138.39,48.36,51.97,24469,23490
IMS-CSCF-A02,S_CSCF,20260602210500,5,2403,2365,38,1487,1474,13,40,9,2,5149,145.83,48.9,50.02,23953,22318
IMS-CSCF-A02,S_CSCF,20260602211000,5,2596,2581,15,1607,1586,21,28,7,1,5563,146.03,49.77,51.97,26592,24640
IMS-CSCF-A02,S_CSCF,20260602211500,5,2513,2448,65,1555,1531,24,68,16,5,5385,144.92,48.58,50.96,25344,23228
IMS-CSCF-A02,S_CSCF,20260602212000,5,2528,2507,21,1565,1523,42,52,10,1,5418,136.15,52.17,51.17,24575,23567
IMS-CSCF-A02,S_CSCF,20260602212500,5,2442,2395,47,1512,1494,18,51,12,2,5234,146.26,49.69,54.5,24537,22973
IMS-CSCF-A02,S_CSCF,20260602213000,5,2329,2281,48,1442,1409,33,63,14,4,4992,149.18,44.41,52.56,23698,21964
IMS-CSCF-A02,S_CSCF,20260602213500,5,2374,2310,64,1470,1456,14,61,14,3,5088,146.73,48.51,49.52,23504,21924
IMS-CSCF-A02,S_CSCF,20260602214000,5,2284,2250,34,1413,1384,29,51,10,2,4894,143.44,47.65,48.93,22589,21013
IMS-CSCF-A02,S_CSCF,20260602214500,5,2246,2219,27,1390,1360,30,43,11,3,4814,142.18,46.65,49.62,23157,20462
IMS-CSCF-A02,S_CSCF,20260602215000,5,2346,2283,63,1452,1410,42,80,20,5,5027,143.84,48.83,49.02,23998,22167
IMS-CSCF-A02,S_CSCF,20260602215500,5,2284,2219,65,1414,1389,25,69,16,5,4895,148.71,48.47,46.58,23083,21811
IMS-CSCF-A02,S_CSCF,20260602220000,5,2225,2201,24,1377,1362,15,31,7,1,4769,139.52,43.62,49.82,21747,20237
IMS-CSCF-A02,S_CSCF,20260602220500,5,2312,2280,32,1431,1406,25,43,11,3,4956,146.45,48.01,49.31,23585,21486
IMS-CSCF-A02,S_CSCF,20260602221000,5,2118,2069,49,1311,1295,16,49,12,4,4539,136.47,47.26
IMS-CSCF-A02,S_CSCF,20260602221500,5,2160,2122,38,1337,1306,31,55,12,2,4628,130.34,44.59,47.67,22137,20148
IMS-CSCF-A02,S_CSCF,20260602222000,5,2145,2094,51,1328,1301,27,59,15,4,4598,149.75,44.54,48.66,20869,19850
IMS-CSCF-A02,S_CSCF,20260602222500,5,2008,1963,45,1243,1206,37,63,16,3,4304,129.99,37.67,50.6,19553,19368
IMS-CSCF-A02,S_CSCF,20260602223000,5,2082,2054,28,1288,1280,8,28,6,2,4461,135.3,45.87,50.94,20947,18936
IMS-CSCF-A02,S_CSCF,20260602223500,5,2015,1979,36,1247,1230,17,40,10,3,4318,138.3,40.29,48.5,19980,18743
IMS-CSCF-A02,S_CSCF,20260602224000,5,1878,1824,54,1162,1141,21,57,14,4,4024,139.53,41.26,49.85,18758,18140
IMS-CSCF-A02,S_CSCF,20260602224500,5,1892,1882,10,1171,1162,9,15,3,1,4056,138.92,38.71,49.51,19458,17568
IMS-CSCF-A02,S_CSCF,20260602225000,5,1896,1874,22,1173,1158,15,28,7,2,4063,139.61,38.85,48.74,19037,18128
IMS-CSCF-A02,S_CSCF,20260602225500,5,1896,1873,23,1173,1150,23,36,8,2,4063,129.98,45.39,46.35,19330,18212
IMS-CSCF-A02,S_CSCF,20260602230000,5,1787,1774,13,1106,1079,27,30,8,2,3830,144.85,38.22,49.89,18094,16636
IMS-CSCF-A02,S_CSCF,20260602230500,5,1786,1734,52,1106,1075,31,64,16,3,3828,132.8,40.43,45.18,18089,17054
IMS-CSCF-A02,S_CSCF,20260602231000,5,1733,1683,50,1073,1062,11,49,11,1,3715,139.86,43.08,47.83,17887,15884
IMS-CSCF-A02,S_CSCF,20260602231500,5,1652,1634,18,1023,997,26,35,8,1,3541,125.55,41.3
IMS-CSCF-A02,S_CSCF,20260602232000,5,1659,1630,29,1027,1011,16,36,8,1,3555,138.3,37.51,43.71,17022,15870
IMS-CSCF-A02,S_CSCF,20260602232500,5,1648,1614,34,1020,1011,9,33,8,2,3533,129.66,34.45,48.73,16128,15864
IMS-CSCF-A02,S_CSCF,20260602233000,5,1629,1590,39,1008,1002,6,36,8,1,3491,137.44,37.74,47.17,16441,15269
IMS-CSCF-A02,S_CSCF,20260602233500,5,1549,1518,31,958,937,21,41,10,1,3319,128.17,39.51,45.9,15916,14136
IMS-CSCF-A02,S_CSCF,20260602234000,5,1570,1556,14,972,953,19,26,6,1,3366,139.55,41.79,47.48,15597,14728
IMS-CSCF-A02,S_CSCF,20260602234500,5,1450,1409,41,897,873,24,52,12,1,3107,134.8,35.0,45.32,14273,13787
IMS-CSCF-A02,S_CSCF,20260602235000,5,1504,1480,24,931,914,17,32,8,1,3224,121.08,35.26,48.4,15367,13675
IMS-CSCF-A02,S_CSCF,20260602235500,5,1498,1455,43,927,908,19,48,11,3,3211,131.87,36.99,46.32,15240,14284
