NEName,NeType,CollectTime,Interval,RegAtt,RegSucc,RegFail,InvAtt,InvSucc,InvFail,Rsp4xx,Rsp5xx,Rsp6xx,ActSess,SetupTime,CpuUsage,MemLoad,MsgRx,MsgTx,InvFail5xx,RegSuccRate
IMS-CSCF-A01,P_CSCF,20260609151000,5,2574,2501,73,1593,1560,33,82,20,4,5517,148.49,47.95,49.13,25614,24379,6,97.16
IMS-CSCF-A01,P_CSCF,20260609151500,5,2693,2643,50,1667,1635,32,65,14,3,5772,137.66,55.13,52.03,27807,25223,5,98.14
IMS-CSCF-A01,P_CSCF,20260609152000,5,2590,2516,74,1603,1594,9,62,16,5,5551,141.0,47.79,52.57,26027,24205,2,97.14
IMS-CSCF-A01,P_CSCF,20260609152500,5,2602,2534,68,1610,1562,48,88,22,6,5575,148.72,51.03,54.56,26161,25202,9,97.39
IMS-CSCF-A01,P_CSCF,20260609153000,5,2571,2513,58,1591,1570,21,63,14,2,5510,145.1,46.26,51.08,25320,24195,4,97.74
IMS-CSCF-A01,P_CSCF,20260609153500,5,2548,2516,32,1577,1562,15,37,8,2,5461,138.63,51.8,50.0,26168,24605,3,98.74
IMS-CSCF-A01,P_CSCF,20260609154000,5,2719,2700,19,1683,1672,11,24,5,1,5827,155.96,56.05,51.57,27845,25022,2,99.3
IMS-CSCF-A01,P_CSCF,20260609154500,5,2632,2581,51,1629,1607,22,59,12,2,5641,138.44,49.74,51.4,25634,24001,4,98.06
IMS-CSCF-A01,P_CSCF,20260609154500,5,2632,2581,51,1629,1607,22,59,12,2,5641,138.44,49.74,51.4,25634,24001,4,98.06
IMS-CSCF-A01,P_CSCF,20260609155000,5,2691,2636,55,1666,1653,13,53,13,2,5767,146.17,53.09,52.73,26747,25039,2,97.96
IMS-CSCF-A01,P_CSCF,20260609155500,5,2706,2686,20,1675,1630,45,50,13,2,5799,147.95,50.87,53.49,27717,25112,9,99.26
IMS-CSCF-A01,P_CSCF,20260609160000,5,2802,2735,67,1734,1686,48,90,20,5,6004,144.71,51.51,50.85,27309,26387,8,97.61
IMS-CSCF-A01,P_CSCF,20260609160500,5,2887,2822,65,1787,1777,10,57,14,4,6187,143.51,54.37,54.87,28357,26226,2,97.75
IMS-CSCF-A01,P_CSCF,20260609161000,5,2681,2648,33,1660,1612,48,61,15,5,5746,151.69,50.88,50.9,26209,25820,9,98.77
IMS-CSCF-A01,P_CSCF,20260609161500,5,2821,2783,38,1746,1728,18,45,10,1,6046,132.92,53.64,51.29,28823,26484,3,98.65
IMS-CSCF-A01,P_CSCF,20260609162000,5,2828,2770,58,1750,1736,14,56,14,2,6060,153.89,53.38,52.83,28689,26744,3,97.95
IMS-CSCF-A01,P_CSCF,20260609162500,5,2978,2947,31,1844,1824,20,39,10,2,6383,145.22,55.86,51.52,30213,28073,4,98.96
IMS-CSCF-A01,P_CSCF,20260609163000,5,2803,2756,47,1735,1724,11,46,10,2,6007,145.54,55.65,51.08,28132,26572,2,98.32
IMS-CSCF-A01,P_CSCF,20260609163500,5,2958,2893,65,1831,1806,25,72,15,3,6339,150.37,54.46,51.19,28883,27012,4,97.8
IMS-CSCF-A01,P_CSCF,20260609164000,5,3043,3000,43,1883,1860,23,53,11,2,6521,149.25,54.43,53.61,29679,28787,4,98.59
IMS-CSCF-A01,P_CSCF,20260609164500,5,2969,2943,26,1838,1828,10,27,7,2,6362,150.87,55.92,53.37,29172,28780,2,99.12
IMS-CSCF-A01,P_CSCF,20260609165000,5,2912,2845,67,1802,1777,25,72,16,4,6240,146.03,53.6,54.45,29647,27158,4,97.7
IMS-CSCF-A01,P_CSCF,20260609165500,5,2984,2915,69,1847,1800,47,88,23,5,6395,154.11,56.61,52.62,30277,27394,9,97.69
IMS-CSCF-A01,P_CSCF,20260609170000,5,3044,2960,84,1884,1833,51,106,25,4,6523,149.9,57.61,53.88,30275,29306,9,97.24
IMS-CSCF-A01,P_CSCF,20260609170500,5,3104,3029,75,1921,1894,27,79,19,4,6652,149.63,53.53,56.16,30297,29383,5,97.58
IMS-CSCF-A01,P_CSCF,20260609171000,5,3011,2986,25,1863,1829,34,45,11,3,6452,152.7,55.8,55.96,29376,28109,6,99.17
IMS-CSCF-A01,P_CSCF,20260609171500,5,3258,3180,78,2017,1973,44,97,22,3,6981,148.68,61.94,56.19,33393,30685,8,97.61
IMS-CSCF-A01,P_CSCF,20260609172000,5,3146,3110,36,1948,1905,43,62,15,2,6743,145.91,56.47,56.15,32282,30337,8,98.86
IMS-CSCF-A01,P_CSCF,20260609172500,5,3178,3105,73,1967,1935,32,79,20,6,6810,146.32,58.44,55.09,31204,29974,6,97.7
IMS-CSCF-A01,P_CSCF,20260609173000,5,3189,3136,53,1974,1951,23,61,12,3,6835,151.98,55.33,54.62,30983,30095,4,98.34
IMS-CSCF-A01,P_CSCF,20260609173500,5,3258,3203,55,2017,1994,23,60,15,3,6983,143.36,58.94,56.77,32777,29991,4,98.31
IMS-CSCF-A01,P_CSCF,20260609174000,5,3364,3285,79,2082,2070,12,73,15,3,7209,146.62,60.7,54.88,34201,31882,2,97.65
IMS-CSCF-A01,P_CSCF,20260609174500,5,3414,3331,83,2113,2075,38,95,23,3,7317,158.79,61.58,55.63,34564,32660,7,97.57
IMS-CSCF-A01,P_CSCF,20260609175000,5,3384,3295,89,2095,2046,49,106,24,8,7253,159.37,60.39,56.81,34681,30930,9,97.37
IMS-CSCF-A01,P_CSCF,20260609175500,5,3465,3446,19,2145,2097,48,53,12,2,7426,149.92,61.83,56.47,34985,31898,9,99.45
IMS-CSCF-A01,P_CSCF,20260609180000,5,3366,3268,98,2084,2035,49,117,27,3,7214,156.42,60.26,58.44,32891,30640,9,97.09
IMS-CSCF-A01,P_CSCF,20260609180500,5,3467,3420,47,2146,2105,41,66,17,5,7430,154.03,59.59,57.11,34258,33256,8,98.64
IMS-CSCF-A01,P_CSCF,20260609181000,5,3440,3362,78,2129,2069,60,106,26,6,7372,148.16,62.38,54.33,35177,32654,11,97.73
IMS-CSCF-A01,P_CSCF,20260609181500,5,3505,3457,48,2170,2128,42,69,16,5,7512,154.86,58.86,55.51,34993,32670,7,98.63
IMS-CSCF-A01,P_CSCF,20260609182000,5,3590,3531,59,2222,2203,19,61,13,4,7693,157.12,62.3,57.26,36703,33209,3,98.36
IMS-CSCF-A01,P_CSCF,20260609182500,5,3666,3578,88,2269,2236,33,95,22,4,7857,156.69,63.24,57.23,35881,33810,6,97.6
IMS-CSCF-A01,P_CSCF,20260609183000,5,3695,3659,36,2287,2236,51,66,17,4,7918,141.61,65.34,53.79,36021,34951,10,99.03
IMS-CSCF-A01,P_CSCF,20260609183500,5,3609,3525,84,2234,2208,26,90,18,2,7733,158.56,62.87,56.54,37161,32860,4,97.67
IMS-CSCF-A01,P_CSCF,20260609184000,5,3560,3531,29,2203,2164,39,53,12,3,7629,148.22,61.26,55.72,35992,33721,7,99.19
IMS-CSCF-A01,P_CSCF,20260609184500,5,3665,3606,59,2269,2221,48,80,21,6,7854,162.75,63.52,56.69,36289,35194,9,98.39
IMS-CSCF-A01,P_CSCF,20260609185000,5,3567,3507,60,2208,2151,57,89,22,6,7644,157.19,61.23,55.75,36746,32987,11,98.32
IMS-CSCF-A01,P_CSCF,20260609185500,5,3687,3605,82,2282,2227,55,109,24,4,7900,138.79,64.41,57.15,36173,33431,10,97.78
IMS-CSCF-A01,P_CSCF,20260609190000,5,3625,3591,34,2244,2202,42,60,13,3,7767,156.01,64.72,56.07,35815,34554,7,99.06
IMS-CSCF-A01,P_CSCF,20260609190500,5,3796,3695,101,2350,2312,38,110,24,5,8136,161.01,64.35,57.73,38101,35360,7,97.34
IMS-CSCF-A01,P_CSCF,20260609191000,5,3619,3588,31,2240,2227,13,33,8,3,7755,151.48,60.05,57.6,35306,34278,2,99.14
IMS-CSCF-A01,P_CSCF,20260609191500,5,3927,3837,90,2431,2413,18,87,18,3,8416,157.06,69.19,58.18,39893,35817,3,97.71
IMS-CSCF-A01,P_CSCF,20260609192000,5,3970,3924,46,2457,2408,49,72,18,5,8507,158.08,66.15,59.49,38564,37587,9,98.84
IMS-CSCF-A01,P_CSCF,20260609192500,5,3872,3818,54,2397,2331,66,96,21,3,8299,154.03,63.28,59.26,37997,36222,12,98.61
IMS-CSCF-A01,P_CSCF,20260609193000,5,3915,3883,32,2424,2390,34,52,11,3,8390,147.78,63.86,57.84,39372,37157,6,99.18
IMS-CSCF-A01,P_CSCF,20260609193500,5,3671,3636,35,2272,2231,41,57,15,4,7867,157.4,57.68,57.41,37455,34316,8,99.05
IMS-CSCF-A01,P_CSCF,20260609194000,5,3913,3857,56,2422,2363,59,91,19,5,8386,151.52,66.98,58.97,39256,36447,10,98.57
IMS-CSCF-A01,P_CSCF,20260609194500,5,3776,3673,103,2337,2324,13,91,20,5,8092,167.13,65.55,57.62,38681,36140,2,97.27
IMS-CSCF-A01,P_CSCF,20260609195000,5,4057,4003,54,2512,2479,33,70,15,2,8695,162.61,65.04,60.11,40731,39020,6,98.67
IMS-CSCF-A01,P_CSCF,20260609195500,5,4015,3906,109,2485,2415,70,138,35,6,8604,156.16,71.42,59.33,40059,38517,14,97.29
IMS-CSCF-A01,P_CSCF,20260609200000,5,3744,3649,95,2318,2293,25,91,24,5,8024,154.4,63.64,59.32,36947,34825,5,97.46
IMS-CSCF-A01,P_CSCF,20260609200500,5,3729,3620,109,2308,2287,21,102,22,6,7992,148.31,61.2,56.77,36766,36043,4,97.08
IMS-CSCF-A01,P_CSCF,20260609201000,5,3928,3817,111,2432,2389,43,122,25,7,8418,149.75,65.91,59.62,40187,36754,7,97.17
IMS-CSCF-A01,P_CSCF,20260609201500,5,3643,3548,95,2255,2200,55,118,25,7,7806,149.22,62.69,55.5,36083,33957,9,97.39
IMS-CSCF-A01,P_CSCF,20260609202000,5,3829,3734,95,2370,2301,69,125,32,7,8206,145.65,66.45,59.81,37741,36983,13,97.52
IMS-CSCF-A01,P_CSCF,20260609202500,5,3976,3870,106,2461,2400,61,131,29,7,8520,155.26,64.12,58.8,40992,36791,11,97.33
IMS-CSCF-A01,P_CSCF,20260609203000,5,3800,3759,41,2352,2284,68,88,19,2,8144,157.01,64.97,57.54,37062,36191,12,98.92
IMS-CSCF-A01,P_CSCF,20260609203500,5,3793,3767,26,2348,2302,46,54,14,4,8129,158.2,63.59,59.28,38257,36565,9,99.31
IMS-CSCF-A01,P_CSCF,20260609204000,5,3748,3701,47,2320,2269,51,79,16,3,8031,157.25,62.44,56.02,37685,35408,8,98.75
IMS-CSCF-A01,P_CSCF,20260609204500,5,3523,3448,75,2181,2165,16,73,16,2,7549,142.77,62.59,57.24,36407,34049,3,97.87
IMS-CSCF-A01,P_CSCF,20260609205000,5,3846,3809,37,2380,2330,50,68,14,5,8241,151.07,65.08,59.4,39783,34907,8,99.04
IMS-CSCF-A01,P_CSCF,20260609205500,5,3600,3547,53,2228,2165,63,92,21,3,7715,165.83,62.79,56.53,36727,33234,11,98.53
IMS-CSCF-A01,P_CSCF,20260609210000,5,3602,3519,83,2230,2184,46,103,22,4,7720,160.15,61.44,56.07,35598,34627,8,97.7
IMS-CSCF-A01,P_CSCF,20260609210500,5,3420,3343,77,2117,2073,44,93,21,7,7329,135.17,57.72,54.48,34181,32201,8,97.75
IMS-CSCF-A01,P_CSCF,20260609211000,5,3672,3629,43,2273,2208,65,85,19,4,7868,138.77,62.73,56.18,37975,34986,11,98.83
IMS-CSCF-A01,P_CSCF,20260609211500,5,3646,3586,60,2257,2246,11,55,14,2,7813,154.38,66.4,56.99,37707,34755,2,98.35
IMS-CSCF-A01,P_CSCF,20260609212000,5,3623,3603,20,2243,2206,37,44,11,2,7764,163.13,61.67,56.59,36535,35182,7,99.45
IMS-CSCF-A01,P_CSCF,20260609212500,5,3606,3574,32,2232,2203,29,47,11,3,7728,153.19,63.01,58.12,36542,34639,5,99.11
IMS-CSCF-A01,P_CSCF,20260609213000,5,3415,3316,99,2114,2083,31,101,23,6,7318,153.41,58.62,54.73,34913,32324,5,97.1
IMS-CSCF-A01,P_CSCF,20260609213500,5,3341,3308,33,2068,2021,47,62,14,4,7161,157.58,58.75,56.12,32558,30972,8,99.01
IMS-CSCF-A01,P_CSCF,20260609214000,5,3276,3184,92,2028,1990,38,103,24,3,7020,141.37,59.37,55.77,33271,30367,7,97.19
IMS-CSCF-A01,P_CSCF,20260609214500,5,3235,3185,50,2002,1951,51,81,18,2,6932,153.01,59.95,55.47,31776,30604,9,98.45
IMS-CSCF-A01,P_CSCF,20260609215000,5,3166,3092,74,1959,1910,49,94,22,7,6784,148.33,54.7,53.22,31758,29420,9,97.66
IMS-CSCF-A01,P_CSCF,20260609215500,5,3160,3101,59,1956,1920,36,74,18,3,6773,149.53,55.02,53.66,32441,29108,7,98.13
IMS-CSCF-A01,P_CSCF,20260609220000,5,3123,3095,28,1933,1899,34,49,10,3,6693,148.14,53.08,53.44,31377,29599,5,99.1
IMS-CSCF-A01,P_CSCF,20260609220500,5,2959,2875,84,1832,1810,22,83,18,5,6341,151.22,53.37,52.33,29117,28079,4,97.16
IMS-CSCF-A01,P_CSCF,20260609221000,5,2892,2877,15,1790,1748,42,44,11,2,6198,143.6,53.58,53.31,29856,28054,8,99.48
IMS-CSCF-A01,P_CSCF,20260609221500,5,2987,2923,64,1849,1821,28,70,17,5,6400,150.04,57.37,55.95,30089,27464,5,97.86
IMS-CSCF-A01,P_CSCF,20260609222000,5,2990,2939,51,1851,1810,41,71,16,5,6408,148.12,53.59,53.66,30627,28167,7,98.29
IMS-CSCF-A01,P_CSCF,20260609222500,5,3068,3002,66,1899,1866,33,76,18,5,6575,147.23,56.84,53.98,31628,29449,6,97.85
IMS-CSCF-A01,P_CSCF,20260609223000,5,2731,2716,15,1690,1643,47,48,12,2,5852,147.21,51.29,53.37,27683,26435,9,99.45
IMS-CSCF-A01,P_CSCF,20260609223500,5,2841,2766,75,1758,1712,46,96,22,3,6088,147.53,49.59,52.5,28982,26142,8,97.36
IMS-CSCF-A01,P_CSCF,20260609224000,5,2609,2589,20,1615,1606,9,23,5,1,5591,139.0,49.39,54.81,26830,25036,2,99.23
IMS-CSCF-A01,P_CSCF,20260609224500,5,2679,2609,70,1658,1618,40,85,20,5,5740,143.75,47.29,51.93,26083,25877,7,97.39
IMS-CSCF-A01,P_CSCF,20260609225000,5,2556,2541,15,1582,1540,42,45,10,2,5478,151.22,46.06,49.43,26420,23679,7,99.41
IMS-CSCF-A01,P_CSCF,20260609225500,5,2606,2554,52,1613,1570,43,74,18,3,5586,155.15,48.29,51.22,26100,23896,8,98.0
IMS-CSCF-A01,P_CSCF,20260609230000,5,2419,2397,22,1497,1488,9,25,5,1,5184,133.22,45.57,49.59,23907,23159,1,99.09
IMS-CSCF-A01,P_CSCF,20260609230500,5,2487,2466,21,1539,1511,28,39,9,1,5330,147.0,50.06,50.83,24370,22846,5,99.16
IMS-CSCF-A01,P_CSCF,20260609231000,5,2423,2397,26,1500,1473,27,41,10,2,5194,148.09,45.98,49.9,24745,23097,5,98.93
IMS-CSCF-A01,P_CSCF,20260609231500,5,2220,2174,46,1374,1357,17,50,11,2,4757,137.76,43.76,48.87,22323,21425,3,97.93
IMS-CSCF-A01,P_CSCF,20260609232000,5,2369,2343,26,1466,1446,20,35,9,2,5076,141.3,46.18,45.78,23966,22792,4,98.9
IMS-CSCF-A01,P_CSCF,20260609232500,5,2219,2181,38,1373,1356,17,44,10,1,4755,144.01,46.73,51.68,22671,20553,3,98.29
IMS-CSCF-A01,P_CSCF,20260609233000,5,2335,2319,16,1445,1423,22,29,7,2,5004,142.44,43.41,51.88,23948,22213,4,99.31
IMS-CSCF-A01,P_CSCF,20260609233500,5,2158,2094,64,1336,1311,25,69,16,4,4626,148.61,46.07,51.43,21800,20363,4,97.03
IMS-CSCF-A01,P_CSCF,20260609234000,5,2243,2197,46,1389,1378,11,44,11,2,4808,147.13,45.75,50.53,22917,20929,2,97.95
IMS-CSCF-A01,P_CSCF,20260609234500,5,2118,2095,23,1311,1282,29,39,10,3,4539,141.37,46.07,51.23,21480,19890,6,98.91
IMS-CSCF-A01,P_CSCF,20260609235000,5,2067,2028,39,1279,1259,20,45,11,3,4430,139.14,41.17,49.65,21016,19133,4,98.11
IMS-CSCF-A01,P_CSCF,20260609235500,5,1938,1895,43,1199,1188,11,43,9,2,4153,133.45,42.61,50.62,19031,18451,2,97.78
